table_name,field_name,language,translation,record_id,record_sub_id,field_value
trips,trip_headsign,en,Elephant Mountain,476_1267_DN,,
trips,trip_headsign,en,Tamsui,476_1270_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1275_DN,,
trips,trip_headsign,en,Tamsui,476_1276_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1291_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1293_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1297_DN,,
trips,trip_headsign,en,Beitou,476_1310_UP,,
trips,trip_headsign,en,Tamsui,476_1312_UP,,
trips,trip_headsign,en,Tamsui,476_1324_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1325_DN,,
trips,trip_headsign,en,Daan,476_2005_DN,,
trips,trip_headsign,en,Beitou,476_2006_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2013_DN,,
trips,trip_headsign,en,Beitou,476_2014_UP,,
trips,trip_headsign,en,Tamsui,476_2020_UP,,
trips,trip_headsign,en,Daan,476_2025_DN,,
trips,trip_headsign,en,Beitou,476_2028_UP,,
trips,trip_headsign,en,Beitou,476_2030_UP,,
trips,trip_headsign,en,Daan,476_2031_DN,,
trips,trip_headsign,en,Beitou,476_2034_UP,,
trips,trip_headsign,en,Beitou,476_2036_UP,,
trips,trip_headsign,en,Beitou,476_2040_UP,,
trips,trip_headsign,en,Beitou,476_2052_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2055_DN,,
trips,trip_headsign,en,Beitou,476_2066_UP,,
trips,trip_headsign,en,Daan,476_2067_DN,,
trips,trip_headsign,en,Beitou,476_2068_UP,,
trips,trip_headsign,en,Beitou,476_2072_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2075_DN,,
trips,trip_headsign,en,Beitou,476_2080_UP,,
trips,trip_headsign,en,Beitou,476_2084_UP,,
trips,trip_headsign,en,Beitou,476_2086_UP,,
trips,trip_headsign,en,Beitou,476_2088_UP,,
trips,trip_headsign,en,Daan,476_2089_DN,,
trips,trip_headsign,en,Daan,476_2091_DN,,
trips,trip_headsign,en,Beitou,476_2092_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2101_DN,,
trips,trip_headsign,en,Daan,476_2105_DN,,
trips,trip_headsign,en,Beitou,476_2106_UP,,
trips,trip_headsign,en,Beitou,476_2108_UP,,
trips,trip_headsign,en,Beitou,476_2110_UP,,
trips,trip_headsign,en,Beitou,476_2116_UP,,
trips,trip_headsign,en,Beitou,476_2130_UP,,
trips,trip_headsign,en,Beitou,476_2132_UP,,
trips,trip_headsign,en,Daan,476_2133_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2143_DN,,
trips,trip_headsign,en,Beitou,476_2144_UP,,
trips,trip_headsign,en,Beitou,476_2146_UP,,
trips,trip_headsign,en,Beitou,476_2148_UP,,
trips,trip_headsign,en,Beitou,476_2150_UP,,
trips,trip_headsign,en,Beitou,476_2154_UP,,
trips,trip_headsign,en,Beitou,476_2156_UP,,
trips,trip_headsign,en,Beitou,476_2160_UP,,
trips,trip_headsign,en,Beitou,476_2170_UP,,
trips,trip_headsign,en,Beitou,476_2172_UP,,
trips,trip_headsign,en,Daan,476_2173_DN,,
trips,trip_headsign,en,Beitou,476_2180_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2185_DN,,
trips,trip_headsign,en,Beitou,476_2186_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2187_DN,,
trips,trip_headsign,en,Beitou,476_2188_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2189_DN,,
trips,trip_headsign,en,Beitou,476_2190_UP,,
trips,trip_headsign,en,Daan,476_2193_DN,,
trips,trip_headsign,en,Beitou,476_2196_UP,,
trips,trip_headsign,en,Daan,476_2197_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2201_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1001_DN,,
trips,trip_headsign,en,Tamsui,476_1004_UP,,
trips,trip_headsign,en,Tamsui,476_1006_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1011_DN,,
trips,trip_headsign,en,Tamsui,476_1014_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1015_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1017_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1023_DN,,
trips,trip_headsign,en,Tamsui,476_1028_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1029_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1043_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1045_DN,,
trips,trip_headsign,en,Tamsui,476_1046_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1049_DN,,
trips,trip_headsign,en,Tamsui,476_1050_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1051_DN,,
trips,trip_headsign,en,Tamsui,476_1054_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1059_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1067_DN,,
trips,trip_headsign,en,Tamsui,476_1068_UP,,
trips,trip_headsign,en,Tamsui,476_1070_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1077_DN,,
trips,trip_headsign,en,Tamsui,476_1080_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1081_DN,,
trips,trip_headsign,en,Tamsui,476_1082_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1085_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1087_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1089_DN,,
trips,trip_headsign,en,Tamsui,476_1098_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1103_DN,,
trips,trip_headsign,en,Tamsui,476_1106_UP,,
trips,trip_headsign,en,Tamsui,476_1108_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1111_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1115_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1121_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1123_DN,,
trips,trip_headsign,en,Tamsui,476_1124_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1129_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1131_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1147_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1151_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1161_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1163_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1165_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1169_DN,,
trips,trip_headsign,en,Tamsui,476_1170_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1171_DN,,
trips,trip_headsign,en,Daan,476_1177_DN,,
trips,trip_headsign,en,Tamsui,476_1184_UP,,
trips,trip_headsign,en,Tamsui,476_1186_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1187_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1189_DN,,
trips,trip_headsign,en,Tamsui,476_1190_UP,,
trips,trip_headsign,en,Tamsui,476_1192_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1193_DN,,
trips,trip_headsign,en,Tamsui,476_1200_UP,,
trips,trip_headsign,en,Beitou,476_1208_UP,,
trips,trip_headsign,en,Beitou,476_1212_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1223_DN,,
trips,trip_headsign,en,Tamsui,476_1226_UP,,
trips,trip_headsign,en,Tamsui,476_1238_UP,,
trips,trip_headsign,en,Tamsui,476_1244_UP,,
trips,trip_headsign,en,Tamsui,476_1246_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1247_DN,,
trips,trip_headsign,en,Tamsui,476_1248_UP,,
trips,trip_headsign,en,Tamsui,476_1256_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1257_DN,,
trips,trip_headsign,en,Tamsui,476_1258_UP,,
trips,trip_headsign,en,Tamsui,476_1260_UP,,
trips,trip_headsign,en,Tamsui,476_1268_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1269_DN,,
trips,trip_headsign,en,Tamsui,476_1278_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1279_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1281_DN,,
trips,trip_headsign,en,Tamsui,476_1288_UP,,
trips,trip_headsign,en,Tamsui,476_1290_UP,,
trips,trip_headsign,en,Tamsui,476_1294_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1295_DN,,
trips,trip_headsign,en,Tamsui,476_1296_UP,,
trips,trip_headsign,en,Tamsui,476_1298_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1319_DN,,
trips,trip_headsign,en,Daan,476_2003_DN,,
trips,trip_headsign,en,Beitou,476_2004_UP,,
trips,trip_headsign,en,Beitou,476_2010_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2017_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2019_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2021_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2023_DN,,
trips,trip_headsign,en,Daan,476_2027_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2035_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2037_DN,,
trips,trip_headsign,en,Beitou,476_2038_UP,,
trips,trip_headsign,en,Daan,476_2053_DN,,
trips,trip_headsign,en,Beitou,476_2056_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2059_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2061_DN,,
trips,trip_headsign,en,Daan,476_2069_DN,,
trips,trip_headsign,en,Beitou,476_2070_UP,,
trips,trip_headsign,en,Daan,476_2071_DN,,
trips,trip_headsign,en,Beitou,476_2074_UP,,
trips,trip_headsign,en,Beitou,476_2076_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2077_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2081_DN,,
trips,trip_headsign,en,Daan,476_2087_DN,,
trips,trip_headsign,en,Beitou,476_2096_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2097_DN,,
trips,trip_headsign,en,Beitou,476_2098_UP,,
trips,trip_headsign,en,Beitou,476_2102_UP,,
trips,trip_headsign,en,Daan,476_2111_DN,,
trips,trip_headsign,en,Beitou,476_2118_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2123_DN,,
trips,trip_headsign,en,Beitou,476_2124_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2125_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2139_DN,,
trips,trip_headsign,en,Beitou,476_2140_UP,,
trips,trip_headsign,en,Beitou,476_2142_UP,,
trips,trip_headsign,en,Daan,476_2151_DN,,
trips,trip_headsign,en,Daan,476_2157_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2161_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2165_DN,,
trips,trip_headsign,en,Beitou,476_2166_UP,,
trips,trip_headsign,en,Daan,476_2179_DN,,
trips,trip_headsign,en,Beitou,476_2184_UP,,
trips,trip_headsign,en,Beitou,476_2194_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1003_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1009_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1013_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1021_DN,,
trips,trip_headsign,en,Tamsui,476_1022_UP,,
trips,trip_headsign,en,Tamsui,476_1024_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1025_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1027_DN,,
trips,trip_headsign,en,Tamsui,476_1034_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1037_DN,,
trips,trip_headsign,en,Tamsui,476_1042_UP,,
trips,trip_headsign,en,Tamsui,476_1048_UP,,
trips,trip_headsign,en,Tamsui,476_1060_UP,,
trips,trip_headsign,en,Tamsui,476_1064_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1083_DN,,
trips,trip_headsign,en,Tamsui,476_1090_UP,,
trips,trip_headsign,en,Tamsui,476_1092_UP,,
trips,trip_headsign,en,Tamsui,476_1102_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1109_DN,,
trips,trip_headsign,en,Tamsui,476_1112_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1113_DN,,
trips,trip_headsign,en,Tamsui,476_1116_UP,,
trips,trip_headsign,en,Tamsui,476_1120_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1125_DN,,
trips,trip_headsign,en,Tamsui,476_1126_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1127_DN,,
trips,trip_headsign,en,Tamsui,476_1130_UP,,
trips,trip_headsign,en,Tamsui,476_1138_UP,,
trips,trip_headsign,en,Tamsui,476_1140_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1143_DN,,
trips,trip_headsign,en,Tamsui,476_1144_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1145_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1149_DN,,
trips,trip_headsign,en,Tamsui,476_1158_UP,,
trips,trip_headsign,en,Tamsui,476_1164_UP,,
trips,trip_headsign,en,Tamsui,476_1180_UP,,
trips,trip_headsign,en,Tamsui,476_1194_UP,,
trips,trip_headsign,en,Tamsui,476_1202_UP,,
trips,trip_headsign,en,Beitou,476_1204_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1205_DN,,
trips,trip_headsign,en,Beitou,476_1206_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1209_DN,,
trips,trip_headsign,en,Beitou,476_1210_UP,,
trips,trip_headsign,en,Beitou,476_1214_UP,,
trips,trip_headsign,en,Daan,476_1215_DN,,
trips,trip_headsign,en,Daan,476_1217_DN,,
trips,trip_headsign,en,Beitou,476_1218_UP,,
trips,trip_headsign,en,Beitou,476_1220_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1227_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1235_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1239_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1245_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1251_DN,,
trips,trip_headsign,en,Tamsui,476_1252_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1255_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1265_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1271_DN,,
trips,trip_headsign,en,Tamsui,476_1272_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1273_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1277_DN,,
trips,trip_headsign,en,Tamsui,476_1280_UP,,
trips,trip_headsign,en,Tamsui,476_1284_UP,,
trips,trip_headsign,en,Tamsui,476_1292_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1299_DN,,
trips,trip_headsign,en,Tamsui,476_1300_UP,,
trips,trip_headsign,en,Tamsui,476_1304_UP,,
trips,trip_headsign,en,Tamsui,476_1308_UP,,
trips,trip_headsign,en,Tamsui,476_1316_UP,,
trips,trip_headsign,en,Tamsui,476_1326_UP,,
trips,trip_headsign,en,Daan,476_2001_DN,,
trips,trip_headsign,en,Beitou,476_2008_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2011_DN,,
trips,trip_headsign,en,Beitou,476_2012_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2015_DN,,
trips,trip_headsign,en,Beitou,476_2016_UP,,
trips,trip_headsign,en,Tamsui,476_2018_UP,,
trips,trip_headsign,en,Beitou,476_2026_UP,,
trips,trip_headsign,en,Daan,476_2029_DN,,
trips,trip_headsign,en,Beitou,476_2032_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2039_DN,,
trips,trip_headsign,en,Beitou,476_2042_UP,,
trips,trip_headsign,en,Beitou,476_2044_UP,,
trips,trip_headsign,en,Daan,476_2045_DN,,
trips,trip_headsign,en,Daan,476_2049_DN,,
trips,trip_headsign,en,Beitou,476_2050_UP,,
trips,trip_headsign,en,Beitou,476_2058_UP,,
trips,trip_headsign,en,Beitou,476_2060_UP,,
trips,trip_headsign,en,Beitou,476_2064_UP,,
trips,trip_headsign,en,Daan,476_2065_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2073_DN,,
trips,trip_headsign,en,Beitou,476_2078_UP,,
trips,trip_headsign,en,Beitou,476_2082_UP,,
trips,trip_headsign,en,Daan,476_2083_DN,,
trips,trip_headsign,en,Daan,476_2085_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2095_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2099_DN,,
trips,trip_headsign,en,Beitou,476_2104_UP,,
trips,trip_headsign,en,Daan,476_2107_DN,,
trips,trip_headsign,en,Daan,476_2109_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2117_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2119_DN,,
trips,trip_headsign,en,Beitou,476_2120_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2121_DN,,
trips,trip_headsign,en,Beitou,476_2122_UP,,
trips,trip_headsign,en,Beitou,476_2126_UP,,
trips,trip_headsign,en,Beitou,476_2128_UP,,
trips,trip_headsign,en,Daan,476_2129_DN,,
trips,trip_headsign,en,Daan,476_2131_DN,,
trips,trip_headsign,en,Beitou,476_2134_UP,,
trips,trip_headsign,en,Elephant Mountain,476_2145_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2147_DN,,
trips,trip_headsign,en,Beitou,476_2152_UP,,
trips,trip_headsign,en,Daan,476_2155_DN,,
trips,trip_headsign,en,Beitou,476_2158_UP,,
trips,trip_headsign,en,Beitou,476_2162_UP,,
trips,trip_headsign,en,Beitou,476_2168_UP,,
trips,trip_headsign,en,Daan,476_2171_DN,,
trips,trip_headsign,en,Daan,476_2175_DN,,
trips,trip_headsign,en,Daan,476_2177_DN,,
trips,trip_headsign,en,Daan,476_2181_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2183_DN,,
trips,trip_headsign,en,Daan,476_2195_DN,,
trips,trip_headsign,en,Tamsui,475_1094_UP,,
trips,trip_headsign,en,Tamsui,475_1172_UP,,
trips,trip_headsign,en,Tamsui,475_1194_UP,,
trips,trip_headsign,en,Tamsui,475_1316_UP,,
trips,trip_headsign,en,Tamsui,475_1318_UP,,
trips,trip_headsign,en,Tamsui,475_1322_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1323_DN,,
trips,trip_headsign,en,Tamsui,475_1324_UP,,
trips,trip_headsign,en,Tamsui,475_1330_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1339_DN,,
trips,trip_headsign,en,Beitou,475_2152_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1051_DN,,
trips,trip_headsign,en,Tamsui,475_1110_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1131_DN,,
trips,trip_headsign,en,Tamsui,475_1150_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1259_DN,,
trips,trip_headsign,en,Tamsui,475_1292_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1305_DN,,
trips,trip_headsign,en,Elephant Mountain,475_1317_DN,,
trips,trip_headsign,en,Tamsui,475_1328_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1329_DN,,
trips,trip_headsign,en,Tamsui,475_1334_UP,,
trips,trip_headsign,en,Tamsui,475_1338_UP,,
trips,trip_headsign,en,Beitou,475_2046_UP,,
trips,trip_headsign,en,Elephant Mountain,475_2207_DN,,
trips,trip_headsign,en,Elephant Mountain,475_1073_DN,,
trips,trip_headsign,en,Elephant Mountain,475_1095_DN,,
trips,trip_headsign,en,Elephant Mountain,475_1109_DN,,
trips,trip_headsign,en,Elephant Mountain,475_1193_DN,,
trips,trip_headsign,en,Tamsui,475_1260_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1291_DN,,
trips,trip_headsign,en,Tamsui,475_1296_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1297_DN,,
trips,trip_headsign,en,Elephant Mountain,475_1311_DN,,
trips,trip_headsign,en,Tamsui,475_1314_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1315_DN,,
trips,trip_headsign,en,Elephant Mountain,475_1325_DN,,
trips,trip_headsign,en,Tamsui,475_1326_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1327_DN,,
trips,trip_headsign,en,Tamsui,475_1340_UP,,
trips,trip_headsign,en,Daan,475_2045_DN,,
trips,trip_headsign,en,Daan,475_2067_DN,,
trips,trip_headsign,en,Tamsui,475_1130_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1151_DN,,
trips,trip_headsign,en,Elephant Mountain,475_1173_DN,,
trips,trip_headsign,en,Elephant Mountain,475_1237_DN,,
trips,trip_headsign,en,Tamsui,475_1238_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1261_DN,,
trips,trip_headsign,en,Elephant Mountain,475_1281_DN,,
trips,trip_headsign,en,Tamsui,475_1282_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1283_DN,,
trips,trip_headsign,en,Tamsui,475_1312_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1313_DN,,
trips,trip_headsign,en,Elephant Mountain,475_1335_DN,,
trips,trip_headsign,en,Tamsui,475_1336_UP,,
trips,trip_headsign,en,Elephant Mountain,475_1337_DN,,
trips,trip_headsign,en,Beitou,475_2068_UP,,
trips,trip_headsign,en,Beitou,475_2212_UP,,
trips,trip_headsign,en,Tamsui,475_1050_UP,,
trips,trip_headsign,en,Tamsui,475_1072_UP,,
trips,trip_headsign,en,Tamsui,476_1114_UP,,
trips,trip_headsign,en,Tamsui,476_1134_UP,,
trips,trip_headsign,en,Tamsui,476_1154_UP,,
trips,trip_headsign,en,Tamsui,476_1176_UP,,
trips,trip_headsign,en,Tamsui,476_1314_UP,,
trips,trip_headsign,en,Tamsui,476_1318_UP,,
trips,trip_headsign,en,Tamsui,476_1322_UP,,
trips,trip_headsign,en,Beitou,476_2200_UP,,
trips,trip_headsign,en,Beitou,476_2202_UP,,
trips,trip_headsign,en,Beitou,476_2204_UP,,
trips,trip_headsign,en,Beitou,476_2206_UP,,
trips,trip_headsign,en,Elephant Mountain,476_1133_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1153_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1175_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1313_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1307_DN,,
trips,trip_headsign,en,Elephant Mountain,476_1321_DN,,
trips,trip_headsign,en,Daan,476_2203_DN,,
trips,trip_headsign,en,Daan,476_2205_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2207_DN,,
trips,trip_headsign,en,Elephant Mountain,476_2209_DN,,
trips,trip_headsign,en,Xinbeitou,377_1,,
trips,trip_headsign,en,Beitou,377_10,,
trips,trip_headsign,en,Beitou,377_100,,
trips,trip_headsign,en,Xinbeitou,377_101,,
trips,trip_headsign,en,Beitou,377_102,,
trips,trip_headsign,en,Xinbeitou,377_103,,
trips,trip_headsign,en,Beitou,377_104,,
trips,trip_headsign,en,Xinbeitou,377_105,,
trips,trip_headsign,en,Beitou,377_106,,
trips,trip_headsign,en,Xinbeitou,377_107,,
trips,trip_headsign,en,Beitou,377_108,,
trips,trip_headsign,en,Xinbeitou,377_109,,
trips,trip_headsign,en,Xinbeitou,377_11,,
trips,trip_headsign,en,Beitou,377_110,,
trips,trip_headsign,en,Xinbeitou,377_111,,
trips,trip_headsign,en,Beitou,377_112,,
trips,trip_headsign,en,Xinbeitou,377_113,,
trips,trip_headsign,en,Beitou,377_114,,
trips,trip_headsign,en,Xinbeitou,377_115,,
trips,trip_headsign,en,Beitou,377_116,,
trips,trip_headsign,en,Xinbeitou,377_117,,
trips,trip_headsign,en,Beitou,377_118,,
trips,trip_headsign,en,Xinbeitou,377_119,,
trips,trip_headsign,en,Beitou,377_12,,
trips,trip_headsign,en,Beitou,377_120,,
trips,trip_headsign,en,Xinbeitou,377_121,,
trips,trip_headsign,en,Beitou,377_122,,
trips,trip_headsign,en,Xinbeitou,377_123,,
trips,trip_headsign,en,Beitou,377_124,,
trips,trip_headsign,en,Xinbeitou,377_125,,
trips,trip_headsign,en,Beitou,377_126,,
trips,trip_headsign,en,Xinbeitou,377_127,,
trips,trip_headsign,en,Beitou,377_128,,
trips,trip_headsign,en,Xinbeitou,377_129,,
trips,trip_headsign,en,Xinbeitou,377_13,,
trips,trip_headsign,en,Beitou,377_130,,
trips,trip_headsign,en,Xinbeitou,377_131,,
trips,trip_headsign,en,Beitou,377_132,,
trips,trip_headsign,en,Xinbeitou,377_133,,
trips,trip_headsign,en,Beitou,377_134,,
trips,trip_headsign,en,Xinbeitou,377_135,,
trips,trip_headsign,en,Beitou,377_136,,
trips,trip_headsign,en,Xinbeitou,377_137,,
trips,trip_headsign,en,Beitou,377_138,,
trips,trip_headsign,en,Xinbeitou,377_139,,
trips,trip_headsign,en,Beitou,377_14,,
trips,trip_headsign,en,Beitou,377_140,,
trips,trip_headsign,en,Xinbeitou,377_141,,
trips,trip_headsign,en,Beitou,377_142,,
trips,trip_headsign,en,Xinbeitou,377_143,,
trips,trip_headsign,en,Beitou,377_144,,
trips,trip_headsign,en,Xinbeitou,377_145,,
trips,trip_headsign,en,Beitou,377_146,,
trips,trip_headsign,en,Xinbeitou,377_147,,
trips,trip_headsign,en,Beitou,377_148,,
trips,trip_headsign,en,Xinbeitou,377_149,,
trips,trip_headsign,en,Xinbeitou,377_15,,
trips,trip_headsign,en,Beitou,377_150,,
trips,trip_headsign,en,Xinbeitou,377_151,,
trips,trip_headsign,en,Beitou,377_152,,
trips,trip_headsign,en,Xinbeitou,377_153,,
trips,trip_headsign,en,Beitou,377_154,,
trips,trip_headsign,en,Xinbeitou,377_155,,
trips,trip_headsign,en,Beitou,377_156,,
trips,trip_headsign,en,Xinbeitou,377_157,,
trips,trip_headsign,en,Beitou,377_158,,
trips,trip_headsign,en,Xinbeitou,377_159,,
trips,trip_headsign,en,Beitou,377_16,,
trips,trip_headsign,en,Beitou,377_160,,
trips,trip_headsign,en,Xinbeitou,377_161,,
trips,trip_headsign,en,Beitou,377_162,,
trips,trip_headsign,en,Xinbeitou,377_163,,
trips,trip_headsign,en,Beitou,377_164,,
trips,trip_headsign,en,Xinbeitou,377_165,,
trips,trip_headsign,en,Beitou,377_166,,
trips,trip_headsign,en,Xinbeitou,377_167,,
trips,trip_headsign,en,Beitou,377_168,,
trips,trip_headsign,en,Xinbeitou,377_169,,
trips,trip_headsign,en,Xinbeitou,377_17,,
trips,trip_headsign,en,Beitou,377_170,,
trips,trip_headsign,en,Xinbeitou,377_171,,
trips,trip_headsign,en,Beitou,377_172,,
trips,trip_headsign,en,Xinbeitou,377_173,,
trips,trip_headsign,en,Beitou,377_174,,
trips,trip_headsign,en,Xinbeitou,377_175,,
trips,trip_headsign,en,Beitou,377_176,,
trips,trip_headsign,en,Xinbeitou,377_177,,
trips,trip_headsign,en,Beitou,377_178,,
trips,trip_headsign,en,Xinbeitou,377_179,,
trips,trip_headsign,en,Beitou,377_18,,
trips,trip_headsign,en,Beitou,377_180,,
trips,trip_headsign,en,Xinbeitou,377_181,,
trips,trip_headsign,en,Beitou,377_182,,
trips,trip_headsign,en,Xinbeitou,377_183,,
trips,trip_headsign,en,Beitou,377_184,,
trips,trip_headsign,en,Xinbeitou,377_185,,
trips,trip_headsign,en,Beitou,377_186,,
trips,trip_headsign,en,Xinbeitou,377_187,,
trips,trip_headsign,en,Beitou,377_188,,
trips,trip_headsign,en,Xinbeitou,377_189,,
trips,trip_headsign,en,Xinbeitou,377_19,,
trips,trip_headsign,en,Beitou,377_190,,
trips,trip_headsign,en,Xinbeitou,377_191,,
trips,trip_headsign,en,Beitou,377_192,,
trips,trip_headsign,en,Xinbeitou,377_193,,
trips,trip_headsign,en,Beitou,377_194,,
trips,trip_headsign,en,Xinbeitou,377_195,,
trips,trip_headsign,en,Beitou,377_196,,
